ZFIN:ZDB-GENE-010226-1	glial cell derived neurotrophic factor a		GO:0001755		UniProt	NCBITaxon:7955	ISS	UniProtKB:P39905	PANTHER:PTHR12173	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20110409	gdnfa
ZFIN:ZDB-GENE-980526-87	wingless-type MMTV integration site family, member 5b		GO:0042074		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-MRPHLNO-041217-10|ZFIN:ZDB-MRPHLNO-041217-11	PANTHER:PTHR12027	protein_coding_gene		PMID:17032765|ZFIN:ZDB-PUB-061020-33	20061206	wnt5b
ZFIN:ZDB-GENE-980526-87	wingless-type MMTV integration site family, member 5b		GO:0042074		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-041217-11	PANTHER:PTHR12027	protein_coding_gene		PMID:16019189|ZFIN:ZDB-PUB-050718-9	20061128	wnt5b
ZFIN:ZDB-GENE-020503-2	insulin-like growth factor 1b receptor		GO:0008354		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-061130-5|ZFIN:ZDB-MRPHLNO-061130-6	PANTHER:PTHR24416	protein_coding_gene		PMID:17362906|ZFIN:ZDB-PUB-070330-12	20071002	igf1rb
ZFIN:ZDB-GENE-020503-2	insulin-like growth factor 1b receptor		GO:0008354		ZFIN	NCBITaxon:7955	IMP		PANTHER:PTHR24416	protein_coding_gene		PMID:18566124|ZFIN:ZDB-PUB-080622-26	20090929	igf1rb
ZFIN:ZDB-GENE-040927-15	serum amyloid A		GO:1990266		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-150826-1	PANTHER:PTHR23424	protein_coding_gene		PMID:24373309|ZFIN:ZDB-PUB-140224-43	20150914	saa
UniProtKB:A0A0G2KWZ2	Uncharacterized protein		GO:0008009		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000021269|UniProtKB:P80162|MGI:MGI:1888712|UniProtKB:Q07325|RGD:70069|RGD:708540|RGD:619869|UniProtKB:P02778|RGD:620209|UniProtKB:A0A0G2KYH9|MGI:MGI:1339941|MGI:MGI:3037818|UniProtKB:O14625|UniProtKB:P10145|RGD:621812|RGD:727827|ZFIN:ZDB-GENE-090313-165|MGI:MGI:1888499|UniProtKB:O43927|UniProtKB:P80221	PANTHER:PTHR10179	protein		PMID:21873635	20200807	LOC100334604
UniProtKB:A0A0G2KWZ2	Uncharacterized protein		GO:0030593		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000021269|UniProtKB:A0A0G2KYH9|UniProtKB:P79255|UniProtKB:P80162|MGI:MGI:1339941|MGI:MGI:3037818|RGD:70069|UniProtKB:P10145|RGD:619869|RGD:621812|UniProtKB:N0GW19|UniProtKB:P80221	PANTHER:PTHR10179	protein		PMID:21873635	20200807	LOC100334604
ZFIN:ZDB-GENE-040426-1933	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D		GO:0030335		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000867340|MGI:MGI:107557|MGI:MGI:2387661|MGI:MGI:109244|MGI:MGI:107558|MGI:MGI:1203727|MGI:MGI:107556|UniProtKB:Q92854	PANTHER:PTHR11036	protein_coding_gene		PMID:21873635	20200807	sema6d
ZFIN:ZDB-GENE-040426-1933	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D		GO:0001755		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000867340|ZFIN:ZDB-GENE-990715-2|ZFIN:ZDB-GENE-050513-1|MGI:MGI:1096347|MGI:MGI:107557|ZFIN:ZDB-GENE-050513-4|MGI:MGI:107558|ZFIN:ZDB-GENE-050513-3	PANTHER:PTHR11036	protein_coding_gene		PMID:21873635	20200807	sema6d
ZFIN:ZDB-GENE-091204-33	CX chemokine ligand 34b, duplicate 11		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR036048		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	cxl34b.11
ZFIN:ZDB-GENE-091204-33	CX chemokine ligand 34b, duplicate 11		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001811		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	cxl34b.11
ZFIN:ZDB-GENE-091204-33	CX chemokine ligand 34b, duplicate 11		GO:0008009		ZFIN	NCBITaxon:7955	IDA			protein_coding_gene		PMID:18482437|ZFIN:ZDB-PUB-080519-8	20140731	cxl34b.11
ZFIN:ZDB-GENE-091204-32	NMDA receptor synaptonuclear signaling and neuronal migration factor a		GO:2001222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR033374	PANTHER:PTHR32061	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	nsmfa
UniProtKB:A0A2R8PYR8	Atypical chemokine receptor 3a		GO:0060326		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001200797|RGD:620593|MGI:MGI:106185|MGI:MGI:1333815|UniProtKB:P32248|UniProtKB:P25025|RGD:621528|RGD:620137|ZFIN:ZDB-GENE-041114-186|MGI:MGI:103567|RGD:2906|MGI:MGI:104618|UniProtKB:P51684	PANTHER:PTHR10489	protein		PMID:21873635	20200807	ackr3a
ZFIN:ZDB-GENE-070301-6	atypical chemokine receptor 4a		GO:0060326		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001200797|RGD:620593|MGI:MGI:106185|MGI:MGI:1333815|UniProtKB:P32248|UniProtKB:P25025|RGD:621528|RGD:620137|ZFIN:ZDB-GENE-041114-186|MGI:MGI:103567|RGD:2906|MGI:MGI:104618|UniProtKB:P51684	PANTHER:PTHR10489	protein_coding_gene		PMID:21873635	20200807	ackr4a
ZFIN:ZDB-GENE-070301-5	atypical chemokine receptor 3a		GO:0048920		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-GENO-140207-11|ZFIN:ZDB-MRPHLNO-140205-5|ZFIN:ZDB-MRPHLNO-140205-6		protein_coding_gene		PMID:24119842|ZFIN:ZDB-PUB-131113-17	20140207	ackr3a
ZFIN:ZDB-GENE-070301-5	atypical chemokine receptor 3a		GO:0048920		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-140205-5|ZFIN:ZDB-MRPHLNO-140205-6		protein_coding_gene		PMID:24119842|ZFIN:ZDB-PUB-131113-17	20140207	ackr3a
ZFIN:ZDB-GENE-070301-5	atypical chemokine receptor 3a		GO:0048920		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-GENO-100507-5|ZFIN:ZDB-MRPHLNO-140205-5|ZFIN:ZDB-MRPHLNO-140205-6		protein_coding_gene		PMID:24119842|ZFIN:ZDB-PUB-131113-17	20140207	ackr3a
ZFIN:ZDB-GENE-070301-3	chemokine (C-C motif) receptor 9b		GO:0060326		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001200797|RGD:620593|MGI:MGI:106185|MGI:MGI:1333815|UniProtKB:P32248|UniProtKB:P25025|RGD:621528|RGD:620137|ZFIN:ZDB-GENE-041114-186|MGI:MGI:103567|RGD:2906|MGI:MGI:104618|UniProtKB:P51684	PANTHER:PTHR10489	protein_coding_gene		PMID:21873635	20200807	ccr9b
ZFIN:ZDB-GENE-070301-2	chemokine (C-C motif) receptor 12b, tandem duplicate 2		GO:0060326		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001200797|RGD:620593|MGI:MGI:106185|MGI:MGI:1333815|UniProtKB:P32248|UniProtKB:P25025|RGD:621528|RGD:620137|ZFIN:ZDB-GENE-041114-186|MGI:MGI:103567|RGD:2906|MGI:MGI:104618|UniProtKB:P51684	PANTHER:PTHR10489	protein_coding_gene		PMID:21873635	20200807	ccr12b.2
ZFIN:ZDB-GENE-091204-19	chemokine (C-C motif) ligand 19b		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR036048	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl19b
ZFIN:ZDB-GENE-091204-19	chemokine (C-C motif) ligand 19b		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR039809	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl19b
ZFIN:ZDB-GENE-091204-19	chemokine (C-C motif) ligand 19b		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001811	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl19b
ZFIN:ZDB-GENE-091204-19	chemokine (C-C motif) ligand 19b		GO:0002548		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|MGI:MGI:108224|UniProtKB:P13500|UniProtKB:Q9Y258|UniProtKB:P10147	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20170228	ccl19b
ZFIN:ZDB-GENE-091204-19	chemokine (C-C motif) ligand 19b		GO:0048247		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|UniProtKB:P47992|UniProtKB:Q9Y258|UniProtKB:P10147|RGD:3645|MGI:MGI:104593|MGI:MGI:1097153|RGD:69069	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20200808	ccl19b
ZFIN:ZDB-GENE-091204-19	chemokine (C-C motif) ligand 19b		GO:0008009		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|RGD:3647|UniProtKB:P13501|MGI:MGI:1099448|UniProtKB:Q99731|UniProtKB:Q9Y258|ZFIN:ZDB-GENE-110222-2|UniProtKB:O00585|UniProtKB:P80098|MGI:MGI:1349183|RGD:3646|UniProtKB:P47992|UniProtKB:P10147|MGI:MGI:104593|UniProtKB:P55773|UniProtKB:P78423|RGD:3644|RGD:69069|MGI:MGI:1097153|MGI:MGI:98260|RGD:620458|MGI:MGI:1346316|RGD:1303200|UniProtKB:P22362|UniProtKB:O00175|UniProtKB:P51671|RGD:3645|UniProtKB:O15444|RGD:620441|UniProtKB:Q99616	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20201205	ccl19b
ZFIN:ZDB-GENE-091204-19	chemokine (C-C motif) ligand 19b		GO:0030593		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|RGD:3647|RGD:3645|UniProtKB:P10147|MGI:MGI:1097153	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20170228	ccl19b
ZFIN:ZDB-GENE-070112-2002	lysine (K)-specific demethylase 6A, like		GO:0008354		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-071029-3	PANTHER:PTHR14017	protein_coding_gene		PMID:23365460|ZFIN:ZDB-PUB-130211-18	20150821	kdm6al
ZFIN:ZDB-GENE-030131-8575	thymosin beta 1		GO:0030334		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002280337|UniProtKB:P0CG35|MGI:MGI:99510|UniProtKB:P62326|UniProtKB:P62328	PANTHER:PTHR12021	protein_coding_gene		PMID:21873635	20200808	tmsb1
ZFIN:ZDB-GENE-070129-1	potassium inwardly rectifying channel subfamily J member 13		GO:0097324		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-141205-7	PANTHER:PTHR11767	protein_coding_gene		PMID:24173565|ZFIN:ZDB-PUB-970108-4	20141230	kcnj13
ZFIN:ZDB-GENE-110411-4	integrin, beta 2		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000801545|UniProtKB:P05107|UniProtKB:P05556|RGD:1305581|UniProtKB:P05106|MGI:MGI:96616|MGI:MGI:96610|UniProtKB:A0A0R4IR57|MGI:MGI:96611|FB:FBgn0004657|UniProtKB:P26010|MGI:MGI:96613	PANTHER:PTHR10082	protein_coding_gene		PMID:21873635	20200807	itgb2
UniProtKB:A0A2R8QAH3	Uncharacterized protein		GO:0030335		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000867340|MGI:MGI:107557|MGI:MGI:2387661|MGI:MGI:109244|MGI:MGI:107558|MGI:MGI:1203727|MGI:MGI:107556|UniProtKB:Q92854	PANTHER:PTHR11036	protein		PMID:21873635	20200807	sema4bb
UniProtKB:A0A2R8QAH3	Uncharacterized protein		GO:0001755		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000867340|ZFIN:ZDB-GENE-990715-2|ZFIN:ZDB-GENE-050513-1|MGI:MGI:1096347|MGI:MGI:107557|ZFIN:ZDB-GENE-050513-4|MGI:MGI:107558|ZFIN:ZDB-GENE-050513-3	PANTHER:PTHR11036	protein		PMID:21873635	20200807	sema4bb
ZFIN:ZDB-GENE-030516-3	collagen type XVIII alpha 1 chain a		GO:0001755		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-130327-10|ZFIN:ZDB-MRPHLNO-130327-9	PANTHER:PTHR24023	protein_coding_gene		PMID:23349938|ZFIN:ZDB-PUB-130201-27	20140121	col18a1a
ZFIN:ZDB-GENE-040322-2	ras homolog gene family, member Ab		GO:0042074		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-060713-1	PANTHER:PTHR24072	protein_coding_gene		PMID:16019189|ZFIN:ZDB-PUB-050718-9	20060714	rhoab
ZFIN:ZDB-GENE-040322-2	ras homolog gene family, member Ab		GO:0042074		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-MRPHLNO-041217-10	PANTHER:PTHR24072	protein_coding_gene		PMID:16019189|ZFIN:ZDB-PUB-050718-9	20060714	rhoab
ZFIN:ZDB-GENE-040322-2	ras homolog gene family, member Ab		GO:1902766		AgBase	NCBITaxon:7955	ISS	UniProtKB:G1MTS2	PANTHER:PTHR24072	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20141211	rhoab
ZFIN:ZDB-GENE-040322-2	ras homolog gene family, member Ab		GO:0042074		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-060713-2	PANTHER:PTHR24072	protein_coding_gene		PMID:16019189|ZFIN:ZDB-PUB-050718-9	20060714	rhoab
ZFIN:ZDB-GENE-040322-2	ras homolog gene family, member Ab		GO:0044319		AgBase	NCBITaxon:7955	ISS	UniProtKB:F1CG58	PANTHER:PTHR24072	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20141211	rhoab
ZFIN:ZDB-GENE-040322-2	ras homolog gene family, member Ab		GO:1902766		AgBase	NCBITaxon:7955	ISS	UniProtKB:F1CG58	PANTHER:PTHR24072	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20141211	rhoab
ZFIN:ZDB-GENE-040322-2	ras homolog gene family, member Ab		GO:0044319		AgBase	NCBITaxon:7955	ISS	UniProtKB:G1MTS2	PANTHER:PTHR24072	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20141211	rhoab
ZFIN:ZDB-GENE-040322-2	ras homolog gene family, member Ab		GO:0042074		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-MRPHLNO-041217-11	PANTHER:PTHR24072	protein_coding_gene		PMID:16019189|ZFIN:ZDB-PUB-050718-9	20060714	rhoab
ZFIN:ZDB-GENE-040322-2	ras homolog gene family, member Ab		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001178055|ZFIN:ZDB-GENE-040322-2|MGI:MGI:1096342|FB:FBgn0014020|UniProtKB:P61586	PANTHER:PTHR24072	protein_coding_gene		PMID:21873635	20200809	rhoab
ZFIN:ZDB-GENE-010606-1	cadherin 1, type 1, E-cadherin (epithelial)		GO:0042074		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-150128-7	PANTHER:PTHR24027	protein_coding_gene		PMID:15905076|ZFIN:ZDB-PUB-050523-7	20150720	cdh1
ZFIN:ZDB-GENE-010606-1	cadherin 1, type 1, E-cadherin (epithelial)		GO:0042074		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-980202-915	PANTHER:PTHR24027	protein_coding_gene		PMID:15768401|ZFIN:ZDB-PUB-050318-16	20050519	cdh1
ZFIN:ZDB-GENE-010606-1	cadherin 1, type 1, E-cadherin (epithelial)		GO:0001764		ZFIN	NCBITaxon:7955	IMP		PANTHER:PTHR24027	protein_coding_gene		PMID:16129396|ZFIN:ZDB-PUB-050907-3	20051028	cdh1
ZFIN:ZDB-GENE-010606-1	cadherin 1, type 1, E-cadherin (epithelial)		GO:0042074		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-050310-2	PANTHER:PTHR24027	protein_coding_gene		PMID:18039968|ZFIN:ZDB-PUB-071129-9	20080418	cdh1
ZFIN:ZDB-GENE-010606-1	cadherin 1, type 1, E-cadherin (epithelial)		GO:0008354		ZFIN	NCBITaxon:7955	IMP		PANTHER:PTHR24027	protein_coding_gene		PMID:16129886|ZFIN:ZDB-PUB-050907-5	20060206	cdh1
ZFIN:ZDB-GENE-010606-1	cadherin 1, type 1, E-cadherin (epithelial)		GO:0042074		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-050826-2	PANTHER:PTHR24027	protein_coding_gene		PMID:15905076|ZFIN:ZDB-PUB-050523-7	20050907	cdh1
ZFIN:ZDB-GENE-010606-1	cadherin 1, type 1, E-cadherin (epithelial)		GO:0042074		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-050421-1	PANTHER:PTHR24027	protein_coding_gene		PMID:15703282|ZFIN:ZDB-PUB-050211-3	20050421	cdh1
ZFIN:ZDB-GENE-010606-1	cadherin 1, type 1, E-cadherin (epithelial)		GO:0003370		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-050421-1	PANTHER:PTHR24027	protein_coding_gene		PMID:20079641|ZFIN:ZDB-PUB-100119-17	20100525	cdh1
ZFIN:ZDB-GENE-131024-2	itchy E3 ubiquitin protein ligase b		GO:0048920		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-150318-7	PANTHER:PTHR11254	protein_coding_gene		PMID:25369329|ZFIN:ZDB-PUB-141105-1	20150319	itchb
ZFIN:ZDB-GENE-131024-1	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6Ba		GO:0030335		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000867340|MGI:MGI:107557|MGI:MGI:2387661|MGI:MGI:109244|MGI:MGI:107558|MGI:MGI:1203727|MGI:MGI:107556|UniProtKB:Q92854	PANTHER:PTHR11036	protein_coding_gene		PMID:21873635	20200807	sema6ba
ZFIN:ZDB-GENE-131024-1	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6Ba		GO:0001755		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000867340|ZFIN:ZDB-GENE-990715-2|ZFIN:ZDB-GENE-050513-1|MGI:MGI:1096347|MGI:MGI:107557|ZFIN:ZDB-GENE-050513-4|MGI:MGI:107558|ZFIN:ZDB-GENE-050513-3	PANTHER:PTHR11036	protein_coding_gene		PMID:21873635	20200807	sema6ba
ZFIN:ZDB-GENE-030131-3402	ras homolog gene family, member Gc		GO:1902622		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002374567|ZFIN:ZDB-GENE-040625-27|MGI:MGI:97846|UniProtKB:P15153|MGI:MGI:97845|UniProtKB:P63000	PANTHER:PTHR24072	protein_coding_gene		PMID:21873635	20181128	rhogc
UniProtKB:F1QIC4	Phosphatase and actin regulator 4A		GO:0001755		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002653873|MGI:MGI:2140327	PANTHER:PTHR12751	protein		PMID:21873635	20200305	phactr4a
ZFIN:ZDB-GENE-050522-257	zeta chain of T cell receptor associated protein kinase 70		GO:0090050		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-GENE-040702-3	PANTHER:PTHR24418	protein_coding_gene		PMID:20096681|ZFIN:ZDB-PUB-100126-14	20100408	zap70
ZFIN:ZDB-GENE-050522-257	zeta chain of T cell receptor associated protein kinase 70		GO:0090050		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-GENE-050522-257	PANTHER:PTHR24418	protein_coding_gene		PMID:20096681|ZFIN:ZDB-PUB-100126-14	20100408	zap70
ZFIN:ZDB-GENE-050522-257	zeta chain of T cell receptor associated protein kinase 70		GO:0090050		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-100407-3	PANTHER:PTHR24418	protein_coding_gene		PMID:20096681|ZFIN:ZDB-PUB-100126-14	20100408	zap70
ZFIN:ZDB-GENE-050522-257	zeta chain of T cell receptor associated protein kinase 70		GO:0090050		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-100407-4	PANTHER:PTHR24418	protein_coding_gene		PMID:20096681|ZFIN:ZDB-PUB-100126-14	20100408	zap70
ZFIN:ZDB-GENE-110411-102	Neurite extension and migration factor a		GO:2001223		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002930882|RGD:1561931	PANTHER:PTHR46946	protein		PMID:21873635	20180816	nexmifa
UniProtKB:A0A0G2L6J0	Phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000005674|FB:FBgn0015279|ZFIN:ZDB-GENE-040426-2532	PANTHER:PTHR10048	protein		PMID:21873635	20200807	pik3c2g
ZFIN:ZDB-GENE-040724-202	nuclear receptor subfamily 6, group A, member 1b		GO:0016477		UniProt	NCBITaxon:7955	ISS	UniProtKB:P70033	PANTHER:PTHR48092	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20070913	nr6a1b
ZFIN:ZDB-GENE-030131-4205	laminin, beta 2-like		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000832288|UniProtKB:P07942|FB:FBgn0261800|MGI:MGI:96743	PANTHER:PTHR10574	protein_coding_gene		PMID:21873635	20190301	lamb2l
ZFIN:ZDB-GENE-040115-2	nudE neurodevelopment protein 1-like 1a		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000100519|MGI:MGI:1914453|FB:FBgn0036059|MGI:MGI:1932915	PANTHER:PTHR10921	protein_coding_gene		PMID:21873635	20200807	ndel1a
ZFIN:ZDB-GENE-120709-76	chemokine (C-C motif) ligand 33, duplicate 2		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001811	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl33.2
ZFIN:ZDB-GENE-120709-76	chemokine (C-C motif) ligand 33, duplicate 2		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR030595	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl33.2
ZFIN:ZDB-GENE-120709-76	chemokine (C-C motif) ligand 33, duplicate 2		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR036048	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl33.2
ZFIN:ZDB-GENE-120709-76	chemokine (C-C motif) ligand 33, duplicate 2		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR039809	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl33.2
ZFIN:ZDB-GENE-120709-76	chemokine (C-C motif) ligand 33, duplicate 2		GO:0002548		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|MGI:MGI:108224|UniProtKB:P13500|UniProtKB:Q9Y258|UniProtKB:P10147	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20170228	ccl33.2
ZFIN:ZDB-GENE-120709-76	chemokine (C-C motif) ligand 33, duplicate 2		GO:0048247		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|UniProtKB:P47992|UniProtKB:Q9Y258|UniProtKB:P10147|RGD:3645|MGI:MGI:104593|MGI:MGI:1097153|RGD:69069	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20200808	ccl33.2
ZFIN:ZDB-GENE-120709-76	chemokine (C-C motif) ligand 33, duplicate 2		GO:0008009		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|RGD:3647|UniProtKB:P13501|MGI:MGI:1099448|UniProtKB:Q99731|UniProtKB:Q9Y258|ZFIN:ZDB-GENE-110222-2|UniProtKB:O00585|UniProtKB:P80098|MGI:MGI:1349183|RGD:3646|UniProtKB:P47992|UniProtKB:P10147|MGI:MGI:104593|UniProtKB:P55773|UniProtKB:P78423|RGD:3644|RGD:69069|MGI:MGI:1097153|MGI:MGI:98260|RGD:620458|MGI:MGI:1346316|RGD:1303200|UniProtKB:P22362|UniProtKB:O00175|UniProtKB:P51671|RGD:3645|UniProtKB:O15444|RGD:620441|UniProtKB:Q99616	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20201205	ccl33.2
ZFIN:ZDB-GENE-120709-76	chemokine (C-C motif) ligand 33, duplicate 2		GO:0030593		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|RGD:3647|RGD:3645|UniProtKB:P10147|MGI:MGI:1097153	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20170228	ccl33.2
ZFIN:ZDB-GENE-060628-1	TGF-beta activated kinase 1/MAP3K7 binding protein 1		GO:0030593		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-181204-1	PANTHER:PTHR13832	protein_coding_gene		PMID:29444433|ZFIN:ZDB-PUB-180223-12	20181205	tab1
ZFIN:ZDB-GENE-060628-1	TGF-beta activated kinase 1/MAP3K7 binding protein 1		GO:0030593		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-181204-7	PANTHER:PTHR13832	protein_coding_gene		PMID:29444433|ZFIN:ZDB-PUB-180223-12	20181205	tab1
ZFIN:ZDB-GENE-040426-1729	fibroblast growth factor 1a		GO:0030335		UniProt	NCBITaxon:7955	ISS	UniProtKB:P05230	PANTHER:PTHR11486	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20110304	fgf1a
ZFIN:ZDB-GENE-040426-1729	fibroblast growth factor 1a		GO:0010595		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002479522|UniProtKB:P09038|MGI:MGI:95516|UniProtKB:P05230	PANTHER:PTHR11486	protein_coding_gene		PMID:21873635	20201023	fgf1a
ZFIN:ZDB-GENE-040426-1729	fibroblast growth factor 1a		GO:0030334		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000160075|UniProtKB:P21781|MGI:MGI:1099809|ZFIN:ZDB-GENE-980526-178|UniProtKB:O15520|UniProtKB:P09038|MGI:MGI:95516|WB:WBGene00001185|UniProtKB:O43320|UniProtKB:P08620|UniProtKB:O76093|UniProtKB:P05230|RGD:2610|ZFIN:ZDB-GENE-990415-72	PANTHER:PTHR11486	protein_coding_gene		PMID:21873635	20201023	fgf1a
ZFIN:ZDB-GENE-100910-2	somatostatin 1, tandem duplicate 2		GO:0030334		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000059370|MGI:MGI:98326	PANTHER:PTHR10558	protein_coding_gene		PMID:21873635	20170228	sst1.2
ZFIN:ZDB-GENE-090812-4	plexin b1b		GO:0030334		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001098994|MGI:MGI:2154239|MGI:MGI:2154244|MGI:MGI:107685|MGI:MGI:107684|UniProtKB:Q9ULL4|RGD:1560615	PANTHER:PTHR22625	protein_coding_gene		PMID:21873635	20170228	plxnb1b
ZFIN:ZDB-GENE-980526-403	NK2 homeobox 2a		GO:0008347		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-080321-2	PANTHER:PTHR24340	protein_coding_gene		PMID:18176560|ZFIN:ZDB-PUB-080124-9	20080430	nkx2.2a
