ZFIN:ZDB-GENE-030131-1033	agrin		GO:1902572		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002588955|MGI:MGI:3648654|MGI:MGI:1919682	PANTHER:PTHR10913	protein_coding_gene		PMID:21873635	20190524	agrn
ZFIN:ZDB-GENE-021030-1	legumain		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR12000	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	lgmn
ZFIN:ZDB-GENE-021030-1	legumain		GO:0004197		ZFIN	NCBITaxon:7955	IEA	EC:3.4.22.34	PANTHER:PTHR12000	protein_coding_gene		ZFIN:ZDB-PUB-031118-3	20201211	lgmn
ZFIN:ZDB-GENE-021030-1	legumain		GO:0006624		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000243183|TAIR:locus:2123782|UniProtKB:Q84LM2	PANTHER:PTHR12000	protein_coding_gene		PMID:21873635	20200808	lgmn
ZFIN:ZDB-GENE-021030-1	legumain		GO:0051603		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000243183|MGI:MGI:1330838	PANTHER:PTHR12000	protein_coding_gene		PMID:21873635	20170228	lgmn
ZFIN:ZDB-GENE-021030-1	legumain		GO:0004197		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000243183|UniProtKB:Q99538|TAIR:locus:2087625|RGD:619832|MGI:MGI:1330838|TAIR:locus:2123782|UniProtKB:Q84LM2|UniProtKB:I3LKM9	PANTHER:PTHR12000	protein_coding_gene		PMID:21873635	20170228	lgmn
ZFIN:ZDB-GENE-060503-38	tissue factor pathway inhibitor 2		GO:0010466		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0646	PANTHER:PTHR10083	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	tfpi2
ZFIN:ZDB-GENE-060503-38	tissue factor pathway inhibitor 2		GO:0010466		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR008296	PANTHER:PTHR10083	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	tfpi2
ZFIN:ZDB-GENE-160114-61	TIMP metallopeptidase inhibitor 4, tandem duplicate 2		GO:0010466		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0646		protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	timp4.2
ZFIN:ZDB-GENE-141216-115	si:dkey-33m11.7		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR24264	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	si:dkey-33m11.7
ZFIN:ZDB-GENE-141216-115	si:dkey-33m11.7		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001314	PANTHER:PTHR24264	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	si:dkey-33m11.7
ZFIN:ZDB-GENE-141216-115	si:dkey-33m11.7		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR24264	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	si:dkey-33m11.7
ZFIN:ZDB-GENE-141216-115	si:dkey-33m11.7		GO:0008236		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0720	PANTHER:PTHR24264	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	si:dkey-33m11.7
ZFIN:ZDB-GENE-141216-115	si:dkey-33m11.7		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001254	PANTHER:PTHR24264	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	si:dkey-33m11.7
ZFIN:ZDB-GENE-141216-115	si:dkey-33m11.7		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001314	PANTHER:PTHR24264	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	si:dkey-33m11.7
ZFIN:ZDB-GENE-141216-115	si:dkey-33m11.7		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR018114	PANTHER:PTHR24264	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	si:dkey-33m11.7
ZFIN:ZDB-GENE-141216-115	si:dkey-33m11.7		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR018114	PANTHER:PTHR24264	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	si:dkey-33m11.7
ZFIN:ZDB-GENE-141216-115	si:dkey-33m11.7		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001254	PANTHER:PTHR24264	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	si:dkey-33m11.7
ZFIN:ZDB-GENE-141216-115	si:dkey-33m11.7		GO:0004252		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001208002|UniProtKB:P00760|UniProtKB:P00750|UniProtKB:P35030|UniProtKB:P00761|UniProtKB:Q28198|MGI:MGI:97610|UniProtKB:P07478|UniProtKB:P00748	PANTHER:PTHR24264	protein_coding_gene		PMID:21873635	20200809	si:dkey-33m11.7
ZFIN:ZDB-GENE-141216-115	si:dkey-33m11.7		GO:0006508		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001208002|UniProtKB:P00750|UniProtKB:P35030|UniProtKB:P00760|UniProtKB:Q14520|RGD:3342|ZFIN:ZDB-GENE-030619-15|UniProtKB:P00748|UniProtKB:P07478|ZFIN:ZDB-GENE-090313-278|UniProtKB:P00749|MGI:MGI:97610|UniProtKB:Q28198	PANTHER:PTHR24264	protein_coding_gene		PMID:21873635	20200930	si:dkey-33m11.7
UniProtKB:E7EYV8	Zinc finger, RAN-binding domain-containing 1a		GO:0004843		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001001090|UniProtKB:P21580|UniProtKB:Q9UGI0|MGI:MGI:2654703|UniProtKB:Q6GQQ9|UniProtKB:Q8TE49	PANTHER:PTHR13367	protein		PMID:21873635	20210128	zranb1a
UniProtKB:E7EYV8	Zinc finger, RAN-binding domain-containing 1a		GO:1990168		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000332188|UniProtKB:Q9UGI0	PANTHER:PTHR13367	protein		PMID:21873635	20170228	zranb1a
UniProtKB:E7EYV8	Zinc finger, RAN-binding domain-containing 1a		GO:0071947		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001001090|UniProtKB:Q9UGI0	PANTHER:PTHR13367	protein		PMID:21873635	20170228	zranb1a
UniProtKB:E7EYV8	Zinc finger, RAN-binding domain-containing 1a		GO:0035523		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000332188|UniProtKB:Q9UGI0	PANTHER:PTHR13367	protein		PMID:21873635	20170228	zranb1a
ZFIN:ZDB-GENE-160114-30	si:cabz01100188.1		GO:0004252		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002499857|MGI:MGI:1100881	PANTHER:PTHR48071	protein_coding_gene		PMID:21873635	20170829	si:cabz01100188.1
ZFIN:ZDB-GENE-160114-30	si:cabz01100188.1		GO:0031638		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002499857|MGI:MGI:1100881	PANTHER:PTHR48071	protein_coding_gene		PMID:21873635	20170829	si:cabz01100188.1
ZFIN:ZDB-GENE-080213-9	zgc:174260		GO:0010951		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000156123|UniProtKB:P29508|FB:FBgn0002930|UniProtKB:P05121|RGD:3326|WB:WBGene00005643|UniProtKB:Q9UIV8|UniProtKB:P30740|UniProtKB:P35237|FB:FBgn0028988|UniProtKB:P50452|UniProtKB:P50453|FB:FBgn0265137|FB:FBgn0028990|RGD:3249	PANTHER:PTHR11461	protein_coding_gene		PMID:21873635	20200929	zgc:174260
ZFIN:ZDB-GENE-030131-3376	cullin 3a		GO:0006511		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001373	PANTHER:PTHR11932	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	cul3a
ZFIN:ZDB-GENE-030131-3376	cullin 3a		GO:0006511		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR016157	PANTHER:PTHR11932	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	cul3a
ZFIN:ZDB-GENE-030131-3375	AUP1 lipid droplet regulating VLDL assembly factor		GO:0030433		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q9Y679	PANTHER:PTHR15486	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20200527	aup1
ZFIN:ZDB-GENE-030131-3375	AUP1 lipid droplet regulating VLDL assembly factor		GO:0071712		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q9Y679	PANTHER:PTHR15486	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20200519	aup1
ZFIN:ZDB-GENE-030131-3375	AUP1 lipid droplet regulating VLDL assembly factor		GO:0030433		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000397938|UniProtKB:Q9Y679|SGD:S000004877	PANTHER:PTHR15486	protein_coding_gene		PMID:21873635	20170228	aup1
UniProtKB:A0A2R8Q7I3	Uncharacterized protein		GO:0043161		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000134745|MGI:MGI:1861728|UniProtKB:Q96PU5|SGD:S000000927|UniProtKB:Q9HCE7|MGI:MGI:1914144|UniProtKB:O00308|UniProtKB:Q96J02	PANTHER:PTHR11254	protein		PMID:21873635	20201023	arel1
ZFIN:ZDB-GENE-050417-289	COP9 signalosome subunit 6		GO:0000338		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR033859		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	cops6
ZFIN:ZDB-GENE-050417-289	COP9 signalosome subunit 6		GO:0008237		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR000555		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	cops6
ZFIN:ZDB-GENE-050417-289	COP9 signalosome subunit 6		GO:0070122		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR000555		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	cops6
ZFIN:ZDB-GENE-050417-288	ubiquitin-conjugating enzyme E2G 2 (UBC7 homolog, yeast)		GO:0006511		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000629793|UniProtKB:P60604|UniProtKB:P49427|SGD:S000004624|MGI:MGI:1343188|UniProtKB:P42747|PomBase:SPBP16F5.04|SGD:S000002461|TAIR:locus:2078231	PANTHER:PTHR24067	protein_coding_gene		PMID:21873635	20200809	ube2g2
ZFIN:ZDB-GENE-050417-288	ubiquitin-conjugating enzyme E2G 2 (UBC7 homolog, yeast)		GO:0030433		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000629877|SGD:S000004624|PomBase:SPBP16F5.04|UniProtKB:P60604|MGI:MGI:1343188	PANTHER:PTHR24067	protein_coding_gene		PMID:21873635	20170228	ube2g2
ZFIN:ZDB-GENE-050417-285	Ubiquitin-like 7a (bone marrow stromal cell-derived)		GO:0006511		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000073411|FB:FBgn0031057|UniProtKB:Q9UHD9|WB:WBGene00008852|SGD:S000004889|UniProtKB:Q9UMX0	PANTHER:PTHR10677	protein		PMID:21873635	20181220	ubl7a
ZFIN:ZDB-GENE-040426-20	ankyrin repeat and SOCS box containing 2b		GO:0006511		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002792987|MGI:MGI:1929743	PANTHER:PTHR24173	protein_coding_gene		PMID:21873635	20200228	asb2b
ZFIN:ZDB-GENE-050417-229	zgc:112160		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001314	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:112160
ZFIN:ZDB-GENE-050417-229	zgc:112160		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001254	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:112160
ZFIN:ZDB-GENE-050417-229	zgc:112160		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR018114	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:112160
ZFIN:ZDB-GENE-050417-229	zgc:112160		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	zgc:112160
ZFIN:ZDB-GENE-050417-229	zgc:112160		GO:0008236		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0720	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	zgc:112160
ZFIN:ZDB-GENE-050417-229	zgc:112160		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001314	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:112160
ZFIN:ZDB-GENE-050417-229	zgc:112160		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	zgc:112160
ZFIN:ZDB-GENE-050417-229	zgc:112160		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR018114	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:112160
ZFIN:ZDB-GENE-050417-229	zgc:112160		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001254	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:112160
ZFIN:ZDB-GENE-050417-229	zgc:112160		GO:0006508		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000665796|MGI:MGI:88559|MGI:MGI:88558|UniProtKB:Q99895	PANTHER:PTHR24250	protein_coding_gene		PMID:21873635	20200930	zgc:112160
ZFIN:ZDB-GENE-050417-229	zgc:112160		GO:0004252		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000665796|RGD:2444	PANTHER:PTHR24250	protein_coding_gene		PMID:21873635	20200207	zgc:112160
ZFIN:ZDB-GENE-041014-246	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10a		GO:0010951		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000156123|UniProtKB:P29508|FB:FBgn0002930|UniProtKB:P05121|RGD:3326|WB:WBGene00005643|UniProtKB:Q9UIV8|UniProtKB:P30740|UniProtKB:P35237|FB:FBgn0028988|UniProtKB:P50452|UniProtKB:P50453|FB:FBgn0265137|FB:FBgn0028990|RGD:3249	PANTHER:PTHR11461	protein_coding_gene		PMID:21873635	20200929	serpina10a
ZFIN:ZDB-GENE-050227-1	F-box and leucine-rich repeat protein 22		GO:0031146		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-140130-3	PANTHER:PTHR13318	protein_coding_gene		PMID:22972877|ZFIN:ZDB-PUB-120927-23	20140218	fbxl22
ZFIN:ZDB-GENE-050227-1	F-box and leucine-rich repeat protein 22		GO:0031146		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002547163|UniProtKB:Q9UKA1|UniProtKB:Q5VMP0|MGI:MGI:3052506|UniProtKB:Q9UKC9|ZFIN:ZDB-GENE-050227-1|TAIR:locus:2102400|UniProtKB:Q9H469|TAIR:locus:2027082|UniProtKB:Q9UJT9	PANTHER:PTHR13318	protein_coding_gene		PMID:21873635	20200808	fbxl22
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0008234		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0788	PANTHER:PTHR13312	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0016579		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR039138	PANTHER:PTHR13312	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0030433		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR039138	PANTHER:PTHR13312	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0004843		ZFIN	NCBITaxon:7955	IEA	EC:3.4.19.12	PANTHER:PTHR13312	protein_coding_gene		ZFIN:ZDB-PUB-031118-3	20201211	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR13312	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR13312	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0004843		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR039138	PANTHER:PTHR13312	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0070536		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q5VVQ6	PANTHER:PTHR13312	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20091117	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0035871		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q5VVQ6	PANTHER:PTHR13312	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20130902	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0030433		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q5VVQ6	PANTHER:PTHR13312	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20091117	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:1990168		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q5VVQ6	PANTHER:PTHR13312	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20130902	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0004843		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q5VVQ6	PANTHER:PTHR13312	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20091117	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0071108		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q5VVQ6	PANTHER:PTHR13312	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20091117	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:1990167		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q5VVQ6	PANTHER:PTHR13312	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20130902	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0035523		UniProt	NCBITaxon:7955	ISS	UniProtKB:Q5VVQ6	PANTHER:PTHR13312	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20130902	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0030433		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000329911|UniProtKB:Q5VVQ6	PANTHER:PTHR13312	protein_coding_gene		PMID:21873635	20170228	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0016579		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000329911|UniProtKB:Q5VVQ6|SGD:S000001850	PANTHER:PTHR13312	protein_coding_gene		PMID:21873635	20170228	yod1
ZFIN:ZDB-GENE-050417-217	YOD1 deubiquitinase		GO:0004843		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000329911|SGD:S000001850|UniProtKB:Q5VVQ6	PANTHER:PTHR13312	protein_coding_gene		PMID:21873635	20210101	yod1
ZFIN:ZDB-GENE-041014-209	meprin A, beta		GO:0008237		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR024079	PANTHER:PTHR10127	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mep1b
ZFIN:ZDB-GENE-041014-209	meprin A, beta		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001506	PANTHER:PTHR10127	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mep1b
ZFIN:ZDB-GENE-041014-209	meprin A, beta		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR10127	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	mep1b
ZFIN:ZDB-GENE-041014-209	meprin A, beta		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR006026	PANTHER:PTHR10127	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mep1b
ZFIN:ZDB-GENE-041014-209	meprin A, beta		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001506	PANTHER:PTHR10127	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mep1b
ZFIN:ZDB-GENE-041014-209	meprin A, beta		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR008294	PANTHER:PTHR10127	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mep1b
ZFIN:ZDB-GENE-041014-209	meprin A, beta		GO:0008237		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0482	PANTHER:PTHR10127	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	mep1b
ZFIN:ZDB-GENE-041014-209	meprin A, beta		GO:0008237		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR006026	PANTHER:PTHR10127	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mep1b
ZFIN:ZDB-GENE-041014-209	meprin A, beta		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR10127	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	mep1b
ZFIN:ZDB-GENE-041014-209	meprin A, beta		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR008294	PANTHER:PTHR10127	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mep1b
ZFIN:ZDB-GENE-041014-209	meprin A, beta		GO:0004222		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000013301|WB:WBGene00003553|RGD:3081	PANTHER:PTHR10127	protein_coding_gene		PMID:21873635	20180613	mep1b
ZFIN:ZDB-GENE-070720-15	zgc:165518		GO:0010466		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0646	PANTHER:PTHR11412	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	zgc:165518
ZFIN:ZDB-GENE-070720-13	zgc:165453		GO:0010466		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0646	PANTHER:PTHR11412	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	zgc:165453
ZFIN:ZDB-GENE-050417-2	rhomboid, veinlet-like 3 (Drosophila)		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR45840	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	rhbdl3
ZFIN:ZDB-GENE-050417-2	rhomboid, veinlet-like 3 (Drosophila)		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR017213	PANTHER:PTHR45840	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	rhbdl3
ZFIN:ZDB-GENE-050417-2	rhomboid, veinlet-like 3 (Drosophila)		GO:0008236		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0720	PANTHER:PTHR45840	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	rhbdl3
ZFIN:ZDB-GENE-050417-2	rhomboid, veinlet-like 3 (Drosophila)		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR45840	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	rhbdl3
ZFIN:ZDB-GENE-050417-2	rhomboid, veinlet-like 3 (Drosophila)		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR022764	PANTHER:PTHR45840	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	rhbdl3
ZFIN:ZDB-GENE-050417-2	rhomboid, veinlet-like 3 (Drosophila)		GO:0004252		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000533014|FB:FBgn0003295|FB:FBgn0020248|FB:FBgn0004635	PANTHER:PTHR45840	protein_coding_gene		PMID:21873635	20190209	rhbdl3
UniProtKB:A0A2R8PVX3	Uncharacterized protein		GO:0006511		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002732068|UniProtKB:Q63HN8	PANTHER:PTHR22605	protein		PMID:21873635	20200323	LOC100535316
ZFIN:ZDB-GENE-050220-12	ring finger protein 7		GO:0006511		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000129805|WB:WBGene00000145|SGD:S000002166|FB:FBgn0250903|SGD:S000005493|MGI:MGI:1891829|UniProtKB:P62877|PomBase:SPAC23H4.18c	PANTHER:PTHR11210	protein_coding_gene		PMID:21873635	20200807	rnf7
ZFIN:ZDB-GENE-050220-10	peptidase, mitochondrial processing subunit beta		GO:0006627		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR037718	PANTHER:PTHR11851	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	pmpcb
ZFIN:ZDB-GENE-050220-10	peptidase, mitochondrial processing subunit beta		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001431	PANTHER:PTHR11851	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	pmpcb
ZFIN:ZDB-GENE-050220-10	peptidase, mitochondrial processing subunit beta		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR037718	PANTHER:PTHR11851	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	pmpcb
ZFIN:ZDB-GENE-050220-10	peptidase, mitochondrial processing subunit beta		GO:0004222		ZFIN	NCBITaxon:7955	IEA	EC:3.4.24.64	PANTHER:PTHR11851	protein_coding_gene		ZFIN:ZDB-PUB-031118-3	20201211	pmpcb
ZFIN:ZDB-GENE-050220-10	peptidase, mitochondrial processing subunit beta		GO:0006627		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000220293|SGD:S000004153|RGD:621297|UniProtKB:O75439	PANTHER:PTHR11851	protein_coding_gene		PMID:21873635	20200622	pmpcb
ZFIN:ZDB-GENE-050220-10	peptidase, mitochondrial processing subunit beta		GO:0004222		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000220293|UniProtKB:O75439|RGD:621297	PANTHER:PTHR11851	protein_coding_gene		PMID:21873635	20200622	pmpcb
ZFIN:ZDB-GENE-090313-278	plasminogen activator, urokinase a		GO:0031639		ZFIN	NCBITaxon:7955	IDA		PANTHER:PTHR24264	protein_coding_gene		PMID:22733817|ZFIN:ZDB-PUB-120705-7	20130802	plaua
ZFIN:ZDB-GENE-090313-278	plasminogen activator, urokinase a		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001254	PANTHER:PTHR24264	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	plaua
