Gene stable ID,Gene name,Human gene stable ID,Human gene name
ENSDARG00000097865,CU929046.2,,
ENSDARG00000011459,gsna,ENSG00000148180,GSN
ENSDARG00000017813,pigs,ENSG00000087111,PIGS
ENSDARG00000092288,AL954142.1,,
ENSDARG00000011246,krr1,ENSG00000111615,KRR1
ENSDARG00000038974,CU929046.1,,
ENSDARG00000071037,pex13,ENSG00000162928,PEX13
ENSDARG00000089833,asb13b,ENSG00000196372,ASB13
ENSDARG00000105534,FP015866.3,,
ENSDARG00000062053,kif1bp,ENSG00000198954,KIF1BP
ENSDARG00000041428,yrdc,ENSG00000196449,YRDC
ENSDARG00000093336,si:ch73-249k16.4,ENSG00000184178,SCFD2
ENSDARG00000058160,tnfaip2b,ENSG00000185215,TNFAIP2
ENSDARG00000019335,hes6,ENSG00000144485,HES6
ENSDARG00000057942,glt8d2,ENSG00000120820,GLT8D2
ENSDARG00000056021,sostdc1b,,
ENSDARG00000078311,dcaf6,ENSG00000143164,DCAF6
ENSDARG00000105563,CR450827.4,,
ENSDARG00000015611,rasl11b,ENSG00000128045,RASL11B
ENSDARG00000093577,CT025897.1,,
ENSDARG00000099133,si:ch73-72b7.1,ENSG00000182168,UNC5C
ENSDARG00000100721,si:ch211-175l6.2,,
ENSDARG00000070433,vps18,ENSG00000104142,VPS18
ENSDARG00000077975,si:ch73-343l4.8,,
ENSDARG00000099386,lrrtm4l2,ENSG00000176204,LRRTM4
ENSDARG00000057166,c13h10orf11,ENSG00000148655,LRMDA
ENSDARG00000007818,palm1b,ENSG00000099864,PALM
ENSDARG00000100166,si:dkeyp-9d4.3,,
ENSDARG00000010294,fmodb,ENSG00000122176,FMOD
ENSDARG00000061610,ufsp1,ENSG00000176125,UFSP1
ENSDARG00000017841,cand1,ENSG00000111530,CAND1
ENSDARG00000039222,mpl,ENSG00000117400,MPL
ENSDARG00000026395,rfx4,ENSG00000111783,RFX4
ENSDARG00000040005,scfd2,ENSG00000184178,SCFD2
ENSDARG00000063684,ppm1h,ENSG00000111110,PPM1H
ENSDARG00000058961,ngfa,ENSG00000134259,NGF
ENSDARG00000021163,thrb,ENSG00000151090,THRB
ENSDARG00000045398,mtrr,ENSG00000124275,MTRR
ENSDARG00000076010,twist1b,,
ENSDARG00000104752,COLEC10,ENSG00000184374,COLEC10
ENSDARG00000103759,fahd2a,ENSG00000115042,FAHD2A
ENSDARG00000103759,fahd2a,ENSG00000144199,FAHD2B
ENSDARG00000021151,ptpreb,ENSG00000132334,PTPRE
ENSDARG00000008060,scara3,ENSG00000168077,SCARA3
ENSDARG00000086133,SERINC3,ENSG00000132824,SERINC3
ENSDARG00000045789,srgap1b,ENSG00000196935,SRGAP1
ENSDARG00000070121,rhoh,ENSG00000168421,RHOH
ENSDARG00000061226,timp2a,ENSG00000035862,TIMP2
ENSDARG00000094247,CU693368.1,,
ENSDARG00000089780,si:dkey-288a3.2,,
ENSDARG00000086650,ttc41,,
ENSDARG00000046048,vapal,ENSG00000101558,VAPA
ENSDARG00000043559,gle1,ENSG00000119392,GLE1
ENSDARG00000024642,pip5k1ab,ENSG00000143398,PIP5K1A
ENSDARG00000076622,atp13a3,ENSG00000133657,ATP13A3
ENSDARG00000039650,itm2cb,ENSG00000135916,ITM2C
ENSDARG00000062109,shdb,ENSG00000105251,SHD
ENSDARG00000013926,slc16a9a,ENSG00000165449,SLC16A9
ENSDARG00000104366,AL732629.1,,
ENSDARG00000097439,CR788230.2,,
ENSDARG00000041919,ccl38.1,,
ENSDARG00000062976,iffo1a,ENSG00000010295,IFFO1
ENSDARG00000074285,si:ch73-335m24.2,,
ENSDARG00000101695,si:dkey-26m3.3,,
ENSDARG00000032175,puf60a,ENSG00000179950,PUF60
ENSDARG00000062248,ptpn21,ENSG00000070778,PTPN21
ENSDARG00000059226,zbtb8a,ENSG00000160062,ZBTB8A
ENSDARG00000097758,CU929206.2,,
ENSDARG00000096880,pimr28,,
ENSDARG00000056640,rpia,ENSG00000153574,RPIA
ENSDARG00000053650,foxb1b,ENSG00000171956,FOXB1
ENSDARG00000070651,prkcdb,ENSG00000163932,PRKCD
ENSDARG00000035420,ophn1,ENSG00000079482,OPHN1
ENSDARG00000098226,smpd3,,
ENSDARG00000101689,si:dkey-16p6.1,,
ENSDARG00000052039,caspb,ENSG00000204403,CASP12
ENSDARG00000052039,caspb,ENSG00000137757,CASP5
ENSDARG00000052039,caspb,ENSG00000196954,CASP4
ENSDARG00000052039,caspb,ENSG00000137752,CASP1
ENSDARG00000063288,slc2a11b,,
ENSDARG00000017843,srsf1b,ENSG00000136450,SRSF1
ENSDARG00000103873,BX927082.2,,
ENSDARG00000089871,jcada,ENSG00000165757,JCAD
ENSDARG00000017615,tlx3b,ENSG00000164438,TLX3
ENSDARG00000017615,tlx3b,ENSG00000115297,TLX2
ENSDARG00000012555,ak5,ENSG00000154027,AK5
ENSDARG00000092633,CR753844.1,,
ENSDARG00000042948,dnajc5aa,ENSG00000101152,DNAJC5
ENSDARG00000016854,neurod2,ENSG00000171532,NEUROD2
ENSDARG00000017960,sfxn2,ENSG00000156398,SFXN2
ENSDARG00000101598,si:ch211-215p11.1,,
ENSDARG00000103391,rab9b,ENSG00000123570,RAB9B
ENSDARG00000046127,tk2,ENSG00000166548,TK2
ENSDARG00000002013,grb10a,ENSG00000106070,GRB10
ENSDARG00000104901,ostc,ENSG00000198856,OSTC
ENSDARG00000091411,si:ch211-214p13.9,,
ENSDARG00000099829,BX927336.2,,
ENSDARG00000043732,cops4,ENSG00000138663,COPS4
ENSDARG00000101312,si:dkey-31n13.4,,
ENSDARG00000010381,rnf2,ENSG00000121481,RNF2
ENSDARG00000071288,samhd1,ENSG00000101347,SAMHD1
ENSDARG00000105513,AL935053.1,,
ENSDARG00000077637,mal2,ENSG00000147676,MAL2
ENSDARG00000039217,orc1,ENSG00000085840,ORC1
ENSDARG00000105148,CR774179.4,,
ENSDARG00000029533,rpl18,ENSG00000063177,RPL18
ENSDARG00000053468,adam10a,ENSG00000137845,ADAM10
ENSDARG00000092553,slc25a5,,
ENSDARG00000016350,cap1,ENSG00000131236,CAP1
ENSDARG00000070080,nbeaa,ENSG00000172915,NBEA
ENSDARG00000093303,ifitm1,ENSG00000244242,IFITM10
ENSDARG00000095235,CR759970.1,,
ENSDARG00000037859,il11a,,
ENSDARG00000052881,dnajb5,ENSG00000137094,DNAJB5
ENSDARG00000043341,npy4r,ENSG00000204174,NPY4R
ENSDARG00000043341,npy4r,ENSG00000264717,NPY4R2
ENSDARG00000103900,sept9b,ENSG00000184640,SEPT9
ENSDARG00000088911,cbln17,,
ENSDARG00000029722,hmgb2a,ENSG00000164104,HMGB2
ENSDARG00000060645,sirt7,ENSG00000187531,SIRT7
ENSDARG00000095966,zgc:171699,,
ENSDARG00000103824,hint1,ENSG00000169567,HINT1
ENSDARG00000038074,ergic3,ENSG00000125991,ERGIC3
ENSDARG00000070688,ncalda,ENSG00000104490,NCALD
ENSDARG00000076924,als2b,ENSG00000003393,ALS2
ENSDARG00000055955,lcp2a,ENSG00000043462,LCP2
ENSDARG00000098050,BX571712.3,,
ENSDARG00000104891,si:dkey-109j17.5,,
ENSDARG00000070434,rhov,ENSG00000104140,RHOV
ENSDARG00000099060,zgc:111868,,
ENSDARG00000017115,kctd10,ENSG00000110906,KCTD10
ENSDARG00000079907,ptger4c,,
ENSDARG00000098902,ubxn8,ENSG00000104691,UBXN8
ENSDARG00000073920,cntnap5a,ENSG00000155052,CNTNAP5
ENSDARG00000069111,IKZF2,ENSG00000030419,IKZF2
ENSDARG00000094064,CR788236.1,,
ENSDARG00000003963,traf4a,ENSG00000076604,TRAF4
ENSDARG00000092687,si:ch211-130h14.6,,
ENSDARG00000068190,pimr188,,
ENSDARG00000086490,SUN2,ENSG00000100242,SUN2
ENSDARG00000045399,cct5,ENSG00000150753,CCT5
ENSDARG00000101443,zgc:66014,ENSG00000134444,KIAA1468
ENSDARG00000017195,foxf2a,,
ENSDARG00000092307,CR456642.1,,
ENSDARG00000057426,oard1,ENSG00000124596,OARD1
ENSDARG00000057479,hrh2b,ENSG00000113749,HRH2
ENSDARG00000090568,mrpl52,ENSG00000172590,MRPL52
ENSDARG00000094303,si:dkey-237j11.3,,
ENSDARG00000102319,si:dkey-196h17.9,,
ENSDARG00000022668,grapb,ENSG00000189152,GRAPL
ENSDARG00000022668,grapb,ENSG00000154016,GRAP
ENSDARG00000039497,ccdc85a,ENSG00000055813,CCDC85A
ENSDARG00000103101,NDUFC1,ENSG00000109390,NDUFC1
ENSDARG00000092085,BX294006.1,,
ENSDARG00000028148,pax2a,ENSG00000075891,PAX2
ENSDARG00000097045,AL935145.2,,
ENSDARG00000007024,uox,,
ENSDARG00000057792,cx52.7,ENSG00000135355,GJA10
ENSDARG00000094300,NUPR2,ENSG00000185290,NUPR2
ENSDARG00000097840,si:dkey-42l23.6,,
ENSDARG00000044820,cstf1,ENSG00000101138,CSTF1
ENSDARG00000040713,rbbp9,ENSG00000089050,RBBP9
ENSDARG00000051756,pdhx,ENSG00000110435,PDHX
ENSDARG00000025547,si:ch73-343l4.6,,
ENSDARG00000053931,si:dkey-42l23.5,,
ENSDARG00000071040,smim8,ENSG00000111850,SMIM8
ENSDARG00000092818,CR388168.1,,
ENSDARG00000007597,bloc1s4,ENSG00000186222,BLOC1S4
ENSDARG00000097782,si:dkey-42l23.4,,
ENSDARG00000013478,rrp15,ENSG00000067533,RRP15
ENSDARG00000099177,dok1b,ENSG00000115325,DOK1
ENSDARG00000013704,cers2a,ENSG00000143418,CERS2
ENSDARG00000061301,gmpr2,ENSG00000100938,GMPR2
ENSDARG00000030949,srprb,ENSG00000144867,SRPRB
ENSDARG00000059438,galnt18b,ENSG00000110328,GALNT18
ENSDARG00000029993,si:dkey-42l23.9,,
ENSDARG00000071590,si:ch211-236g6.1,,
ENSDARG00000057392,lrrc31,ENSG00000114248,LRRC31
ENSDARG00000099478,hs2st1a,ENSG00000267561,AC093155.3
ENSDARG00000099478,hs2st1a,ENSG00000153936,HS2ST1
ENSDARG00000004436,fam92a1,ENSG00000188343,FAM92A
ENSDARG00000095355,si:dkey-78l4.7,ENSG00000172232,AZU1
ENSDARG00000095355,si:dkey-78l4.7,ENSG00000197561,ELANE
ENSDARG00000095355,si:dkey-78l4.7,ENSG00000196415,PRTN3
ENSDARG00000070995,inpp4ab,ENSG00000040933,INPP4A
ENSDARG00000098360,cyp19a1b,,
ENSDARG00000013453,tdrd9,ENSG00000156414,TDRD9
ENSDARG00000007302,sh3gl3b,ENSG00000140600,SH3GL3
ENSDARG00000091876,CR354402.1,,
ENSDARG00000003811,plxnb2a,ENSG00000196576,PLXNB2
ENSDARG00000007099,cx43.4,,
ENSDARG00000069028,rxfp3.3a1,,
ENSDARG00000092178,BX908388.1,,
ENSDARG00000007774,vash2,ENSG00000143494,VASH2
ENSDARG00000074212,SLC5A10,ENSG00000154025,SLC5A10
ENSDARG00000045131,id4,ENSG00000172201,ID4
ENSDARG00000062531,mapk8ip3,ENSG00000138834,MAPK8IP3
ENSDARG00000095674,tmem123,,
ENSDARG00000023323,ywhaqb,ENSG00000175793,SFN
ENSDARG00000023323,ywhaqb,ENSG00000134308,YWHAQ
ENSDARG00000102746,tmem39a,ENSG00000176142,TMEM39A
ENSDARG00000076798,si:ch211-261p9.4,ENSG00000179021,C3orf38
ENSDARG00000091538,zranb3,ENSG00000121988,ZRANB3
ENSDARG00000011564,sfpq,ENSG00000116560,SFPQ
ENSDARG00000078822,si:dkeyp-1a11.3,ENSG00000122483,CCDC18
ENSDARG00000024827,rnf150a,ENSG00000170153,RNF150
ENSDARG00000090389,ndufv3,ENSG00000160194,NDUFV3
ENSDARG00000094980,CR792454.1,,
ENSDARG00000058351,tapbpl,ENSG00000139192,TAPBPL
ENSDARG00000103166,FP245458.1,,
ENSDARG00000090821,tp53rk,ENSG00000172315,TP53RK
ENSDARG00000012625,prkag2a,ENSG00000106617,PRKAG2
ENSDARG00000016470,anxa5b,ENSG00000164111,ANXA5
ENSDARG00000004260,cul5b,ENSG00000166266,CUL5
ENSDARG00000103141,BX004771.1,,
ENSDARG00000077842,ajuba,ENSG00000129474,AJUBA
ENSDARG00000006747,tmem178b,ENSG00000261115,TMEM178B
ENSDARG00000079857,si:ch211-189k9.2,ENSG00000162929,KIAA1841
ENSDARG00000073786,cmbl,ENSG00000164237,CMBL
ENSDARG00000079248,mn1b,ENSG00000169184,MN1
ENSDARG00000086739,si:ch1073-513e17.1,,
ENSDARG00000058700,BX005421.2,,
ENSDARG00000037551,pm20d1.1,ENSG00000162877,PM20D1
ENSDARG00000101435,CR936540.3,,
ENSDARG00000041703,rrbp1b,ENSG00000125844,RRBP1
ENSDARG00000104860,si:ch211-128m15.3,,
ENSDARG00000096092,BX548032.3,,
ENSDARG00000053911,si:dkey-42l23.3,,
ENSDARG00000054539,lrp10,ENSG00000197324,LRP10
ENSDARG00000076778,si:ch73-343l4.5,,
ENSDARG00000058342,grhl2a,ENSG00000083307,GRHL2
ENSDARG00000017337,zgc:77929,ENSG00000185127,C6orf120
ENSDARG00000035895,fndc5b,ENSG00000160097,FNDC5
ENSDARG00000011083,si:dkey-42l23.2,,
ENSDARG00000018476,pak2b,ENSG00000180370,PAK2
ENSDARG00000044254,anxa3b,ENSG00000138772,ANXA3
ENSDARG00000013834,arhgef3,ENSG00000163947,ARHGEF3
ENSDARG00000039980,ppt1,ENSG00000131238,PPT1
ENSDARG00000058660,ilf3a,,
ENSDARG00000103997,pimr38,,
ENSDARG00000096044,BX548032.2,,
ENSDARG00000007412,slc2a1b,ENSG00000117394,SLC2A1
ENSDARG00000044551,atg9a,ENSG00000198925,ATG9A
ENSDARG00000007198,mta1,ENSG00000182979,MTA1
ENSDARG00000012953,mob1bb,,
ENSDARG00000097588,si:dkey-175d9.1,,
ENSDARG00000105370,znf628,ENSG00000179922,ZNF784
ENSDARG00000105370,znf628,ENSG00000197483,ZNF628
ENSDARG00000090997,vegfba,ENSG00000173511,VEGFB
ENSDARG00000010524,si:ch211-282j22.3,,
ENSDARG00000093714,artnb,,
ENSDARG00000055874,cpe,ENSG00000109472,CPE
ENSDARG00000038805,pigp,ENSG00000185808,PIGP
ENSDARG00000093730,BX539307.3,,
ENSDARG00000100535,ecm1a,ENSG00000143369,ECM1
ENSDARG00000090387,onecut2,ENSG00000119547,ONECUT2
ENSDARG00000088835,efs,ENSG00000100842,EFS
ENSDARG00000026072,pdcd5,ENSG00000105185,PDCD5
ENSDARG00000097838,si:dkey-42l23.1,,
ENSDARG00000057826,si:ch73-61d6.3,,
ENSDARG00000103714,rab6a,ENSG00000222014,RAB6C
ENSDARG00000103714,rab6a,ENSG00000233087,WTH3DI
ENSDARG00000103714,rab6a,ENSG00000175582,RAB6A
ENSDARG00000062977,samd13,ENSG00000203943,SAMD13
ENSDARG00000103572,si:dkey-201i24.3,,
ENSDARG00000068680,ctrl,ENSG00000141086,CTRL
ENSDARG00000101718,CR394556.1,,
ENSDARG00000097763,CT573392.1,,
ENSDARG00000044034,tmem86a,ENSG00000151117,TMEM86A
ENSDARG00000029239,syt9b,ENSG00000170743,SYT9
ENSDARG00000077293,synpo2la,ENSG00000166317,SYNPO2L
ENSDARG00000078924,tmco4,ENSG00000162542,TMCO4
ENSDARG00000043848,sod1,ENSG00000142168,SOD1
ENSDARG00000055974,tpmt.1,ENSG00000137364,TPMT
ENSDARG00000025081,grnb,ENSG00000030582,GRN
ENSDARG00000054184,btr06,,
ENSDARG00000061684,slc25a17,ENSG00000100372,SLC25A17
ENSDARG00000105341,si:dkey-9l20.3,ENSG00000169347,GP2
ENSDARG00000105341,si:dkey-9l20.3,ENSG00000169344,UMOD
ENSDARG00000035459,spns3,ENSG00000182557,SPNS3
ENSDARG00000062929,FAM83G,ENSG00000188522,FAM83G
ENSDARG00000097974,CU855685.1,,
ENSDARG00000105536,CR318603.2,,
ENSDARG00000006290,ndufs5,ENSG00000168653,NDUFS5
ENSDARG00000056642,hdac9b,ENSG00000048052,HDAC9
ENSDARG00000037178,zic2b,ENSG00000043355,ZIC2
ENSDARG00000102557,ftr87,,
ENSDARG00000101205,si:dkey-242k1.6,,
ENSDARG00000069563,zgc:153151,,
ENSDARG00000005565,entpd8,ENSG00000188833,ENTPD8
ENSDARG00000045898,si:ch211-152c2.3,,
ENSDARG00000076075,myh7ba,ENSG00000078814,MYH7B
ENSDARG00000008278,rcor2,ENSG00000167771,RCOR2
ENSDARG00000019907,dscc1,ENSG00000136982,DSCC1
ENSDARG00000069335,bcl6b,ENSG00000161940,BCL6B
ENSDARG00000007247,ric8a,ENSG00000177963,RIC8A
ENSDARG00000093752,rimbp2,ENSG00000275793,RIMBP3
ENSDARG00000093752,rimbp2,ENSG00000274600,RIMBP3B
ENSDARG00000093752,rimbp2,ENSG00000183246,RIMBP3C
ENSDARG00000003699,atp7a,ENSG00000165240,ATP7A
ENSDARG00000019702,aldocb,,
ENSDARG00000102048,slc25a43,ENSG00000077713,SLC25A43
ENSDARG00000032553,egln3,ENSG00000129521,EGLN3
ENSDARG00000044807,dck,ENSG00000156136,DCK
ENSDARG00000067566,sftpbb,ENSG00000168878,SFTPB
ENSDARG00000035171,btg4,ENSG00000137707,BTG4
ENSDARG00000068193,tmem44,ENSG00000145014,TMEM44
ENSDARG00000030604,phkg1a,ENSG00000164776,PHKG1
ENSDARG00000027887,zfyve21,ENSG00000100711,ZFYVE21
ENSDARG00000056438,her9,,
ENSDARG00000099801,topaz1,ENSG00000173769,TOPAZ1
ENSDARG00000078535,lrrcc1,ENSG00000133739,LRRCC1
ENSDARG00000015537,gad2,ENSG00000136750,GAD2
ENSDARG00000090337,pprc1,ENSG00000148840,PPRC1
ENSDARG00000043644,vkorc1l1,,
ENSDARG00000018492,znf503,,
ENSDARG00000102119,si:ch73-359m17.2,,
ENSDARG00000101872,BX842701.1,,
ENSDARG00000042370,ptafr,ENSG00000169403,PTAFR
ENSDARG00000102431,CT027744.2,,
ENSDARG00000039213,prpf38a,ENSG00000134748,PRPF38A
ENSDARG00000060001,mettl9,ENSG00000197006,METTL9
ENSDARG00000094437,BX571803.1,,
ENSDARG00000099385,CT030188.1,ENSG00000130592,LSP1
ENSDARG00000105320,AL590151.3,,
ENSDARG00000094591,BX571803.2,,
ENSDARG00000004015,adcyap1a,,
ENSDARG00000027322,lin7c,,
ENSDARG00000105628,BX927082.3,,
ENSDARG00000051824,tmeff2a,ENSG00000144339,TMEFF2
ENSDARG00000038076,romo1,ENSG00000125995,ROMO1
ENSDARG00000044056,ahi1,ENSG00000135541,AHI1
ENSDARG00000030896,foxq1a,ENSG00000164379,FOXQ1
ENSDARG00000034522,rab6ba,ENSG00000154917,RAB6B
ENSDARG00000076657,plagl2,ENSG00000126003,PLAGL2
ENSDARG00000038812,e2f5,ENSG00000133740,E2F5
ENSDARG00000007864,pimr195,,
ENSDARG00000005619,nek2,ENSG00000117650,NEK2
ENSDARG00000095030,si:ch73-120g24.4,,
ENSDARG00000101367,si:ch73-193i22.1,,
ENSDARG00000006754,mllt3,ENSG00000171843,MLLT3
ENSDARG00000013224,phc2b,ENSG00000134686,PHC2
ENSDARG00000094799,plxnb2a,,
ENSDARG00000016474,galcb,ENSG00000054983,GALC
ENSDARG00000012449,si:ch211-169p10.1,ENSG00000147144,CCDC120
ENSDARG00000099798,mon2,ENSG00000061987,MON2
ENSDARG00000027638,adra1ab,ENSG00000120907,ADRA1A
ENSDARG00000095513,CR396590.8,,
ENSDARG00000100373,si:ch211-175l6.1,,
ENSDARG00000027154,tpd52l2a,ENSG00000170777,TPD52L3
ENSDARG00000027154,tpd52l2a,ENSG00000101150,TPD52L2
ENSDARG00000005775,scn8aa,ENSG00000196876,SCN8A
ENSDARG00000034187,calm1b,ENSG00000178372,CALML5
ENSDARG00000034187,calm1b,ENSG00000160014,CALM3
ENSDARG00000095264,CR396590.7,,
ENSDARG00000025309,dpf3,,
ENSDARG00000020834,si:dkey-230p4.1,,
ENSDARG00000086732,si:ch211-238p8.24,,
ENSDARG00000104755,CR555298.1,,
ENSDARG00000002235,mmp14a,ENSG00000157227,MMP14
ENSDARG00000028389,rab44,ENSG00000255587,RAB44
ENSDARG00000076230,atp10b,ENSG00000118322,ATP10B
ENSDARG00000095227,pimr30,,
ENSDARG00000055676,armt1,ENSG00000146476,ARMT1
ENSDARG00000068566,olfcq19,,
ENSDARG00000008953,pofut1,ENSG00000101346,POFUT1
ENSDARG00000100764,zfyve9b,ENSG00000157077,ZFYVE9
ENSDARG00000012829,asah2,ENSG00000204147,ASAH2B
ENSDARG00000012829,asah2,ENSG00000188611,ASAH2
ENSDARG00000033544,adamts15b,ENSG00000166106,ADAMTS15
ENSDARG00000091702,csnk2a4,ENSG00000254598,CSNK2A3
ENSDARG00000091702,csnk2a4,ENSG00000101266,CSNK2A1
ENSDARG00000077086,ankrd34ba,ENSG00000189127,ANKRD34B
ENSDARG00000096174,CU469524.1,,
ENSDARG00000056209,myoz1a,ENSG00000177791,MYOZ1
ENSDARG00000094113,si:dkey-23f9.6,,
ENSDARG00000104189,pimr35,,
ENSDARG00000093605,BX255912.1,,
ENSDARG00000105728,si:ch73-266f23.1,,
ENSDARG00000105302,lrrn2,ENSG00000170382,LRRN2
ENSDARG00000095386,pimr179,,
ENSDARG00000096111,CU570689.1,,
ENSDARG00000002956,si:dkey-32n7.4,ENSG00000156886,ITGAD
ENSDARG00000002956,si:dkey-32n7.4,ENSG00000140678,ITGAX
ENSDARG00000002956,si:dkey-32n7.4,ENSG00000169896,ITGAM
ENSDARG00000090820,slc2a10,ENSG00000197496,SLC2A10
ENSDARG00000035184,tmem150ab,ENSG00000168890,TMEM150A
ENSDARG00000063126,gusb,ENSG00000169919,GUSB
ENSDARG00000071589,si:dkey-253d23.2,ENSG00000256294,ZNF225
ENSDARG00000105713,CU570689.2,,
ENSDARG00000036094,pias1a,ENSG00000033800,PIAS1
ENSDARG00000075053,SCCPDH (1 of many),ENSG00000143653,SCCPDH
ENSDARG00000079369,SGPP1 (1 of many),ENSG00000126821,SGPP1
ENSDARG00000069855,pnisr,ENSG00000132424,PNISR
ENSDARG00000020077,nol10,ENSG00000115761,NOL10
ENSDARG00000095643,si:dkey-253d23.3,,
ENSDARG00000103283,si:dkey-238o14.7,,
ENSDARG00000069481,ghrh,,
ENSDARG00000074298,znf1015,,
ENSDARG00000059553,sympk,ENSG00000125755,SYMPK
ENSDARG00000074892,pde6d,ENSG00000156973,PDE6D
ENSDARG00000037738,fbxl3l,,
ENSDARG00000054610,coro1a,ENSG00000102879,CORO1A
ENSDARG00000003684,obsl1a,ENSG00000148357,HMCN2
ENSDARG00000102402,fut11,ENSG00000196968,FUT11
ENSDARG00000014793,ehd1b,ENSG00000110047,EHD1
ENSDARG00000022020,focad,ENSG00000188352,FOCAD
ENSDARG00000105601,CR388231.3,,
ENSDARG00000055976,pecr,ENSG00000115425,PECR
ENSDARG00000103542,vegfaa,ENSG00000112715,VEGFA
ENSDARG00000036471,dand5,ENSG00000147869,CER1
ENSDARG00000036471,dand5,ENSG00000179284,DAND5
ENSDARG00000027907,si:ch211-216p19.6,,
ENSDARG00000075867,mkl1a,ENSG00000196588,MKL1
ENSDARG00000088893,CTRL (1 of many),ENSG00000141086,CTRL
ENSDARG00000104182,BX247946.1,,
ENSDARG00000029524,impdh1b,ENSG00000106348,IMPDH1
ENSDARG00000045453,f13a1a.1,ENSG00000124491,F13A1
ENSDARG00000071478,lnx2b,,
ENSDARG00000077823,hmgxb3,ENSG00000113716,HMGXB3
ENSDARG00000012387,pdha1a,ENSG00000163114,PDHA2
ENSDARG00000012387,pdha1a,ENSG00000131828,PDHA1
ENSDARG00000099505,CU928126.1,,
ENSDARG00000095135,si:ch73-266f23.1,,
ENSDARG00000045092,cdk5rap3,ENSG00000108465,CDK5RAP3
ENSDARG00000054186,ncs1b,ENSG00000107130,NCS1
ENSDARG00000068250,si:ch211-151h10.2,,
ENSDARG00000090673,si:ch1073-104i17.1,ENSG00000105072,C19orf44
ENSDARG00000090962,nat14,ENSG00000090971,NAT14
ENSDARG00000017023,ak7b,ENSG00000140057,AK7
ENSDARG00000074204,commd6,ENSG00000188243,COMMD6
ENSDARG00000103917,znf185,ENSG00000147394,ZNF185
ENSDARG00000091734,traf3ip2l,ENSG00000056972,TRAF3IP2
ENSDARG00000025033,stx5a,ENSG00000162236,STX5
ENSDARG00000097615,si:ch211-108d22.2,,
ENSDARG00000093476,si:dkey-175d9.2,ENSG00000132357,CARD6
ENSDARG00000094712,BX294165.2,,
ENSDARG00000105171,AL935303.1,,
ENSDARG00000098915,si:ch211-216p19.5,ENSG00000283654,AL117258.1
ENSDARG00000015734,aicda,ENSG00000111732,AICDA
ENSDARG00000030472,slc16a5a,ENSG00000170190,SLC16A5
ENSDARG00000071203,sptssa,ENSG00000165389,SPTSSA
ENSDARG00000075556,luzp1,ENSG00000169641,LUZP1
ENSDARG00000057180,il17c,ENSG00000124391,IL17C
ENSDARG00000041108,ctsh,ENSG00000103811,CTSH
ENSDARG00000045554,snx20,ENSG00000167208,SNX20
ENSDARG00000069142,aars,ENSG00000090861,AARS
ENSDARG00000098785,glrx3,ENSG00000108010,GLRX3
ENSDARG00000016743,angel2,ENSG00000174606,ANGEL2
ENSDARG00000099639,trim35-19,,
ENSDARG00000062506,zc3h18,ENSG00000158545,ZC3H18
ENSDARG00000045301,st8sia3,ENSG00000177511,ST8SIA3
ENSDARG00000039100,jac7,,
ENSDARG00000098054,pimr194,,
ENSDARG00000010625,clic2,ENSG00000155962,CLIC2
ENSDARG00000054616,cldni,,
ENSDARG00000094419,BX640465.1,,
ENSDARG00000102061,b3galt2,ENSG00000162630,B3GALT2
ENSDARG00000057790,ankrd6a,ENSG00000135299,ANKRD6
ENSDARG00000075156,tbc1d4,ENSG00000136111,TBC1D4
ENSDARG00000063186,BEND7,ENSG00000165626,BEND7
ENSDARG00000026842,acin1b,ENSG00000100813,ACIN1
ENSDARG00000027687,tmem230a,ENSG00000089063,TMEM230
ENSDARG00000063574,mtg2,ENSG00000101181,MTG2
ENSDARG00000068363,si:ch211-132b12.3,,
ENSDARG00000092750,CR396590.3,,
ENSDARG00000095842,BX511173.1,,
ENSDARG00000092267,CR788230.1,,
ENSDARG00000093456,oip5-as1,,
ENSDARG00000034173,prkcq,ENSG00000065675,PRKCQ
ENSDARG00000092171,taar16f,ENSG00000237110,TAAR9
ENSDARG00000092171,taar16f,ENSG00000146385,TAAR8
ENSDARG00000092171,taar16f,ENSG00000135569,TAAR5
ENSDARG00000092171,taar16f,ENSG00000146383,TAAR6
ENSDARG00000078425,oat,ENSG00000065154,OAT
ENSDARG00000058532,pimr209,,
ENSDARG00000060298,nin,ENSG00000100503,NIN
ENSDARG00000058734,prdx1,ENSG00000117450,PRDX1
ENSDARG00000007221,pbk,ENSG00000168078,PBK
ENSDARG00000097421,si:dkeyp-50b9.1,,
ENSDARG00000076934,wdr60,ENSG00000126870,WDR60
ENSDARG00000010962,fkbp7,ENSG00000079150,FKBP7
ENSDARG00000099926,si:dkey-26m3.1,,
ENSDARG00000102899,cremb,ENSG00000095794,CREM
ENSDARG00000041080,thap3,ENSG00000041988,THAP3
ENSDARG00000043858,cdk19,ENSG00000155111,CDK19
ENSDARG00000097922,CR385026.2,,
ENSDARG00000103322,si:ch73-347e22.8,,
ENSDARG00000104925,si:dkey-26m3.2,,
ENSDARG00000059304,chchd2,ENSG00000106153,CHCHD2
ENSDARG00000077874,vwa10.1,,
ENSDARG00000103048,FP015866.1,,
ENSDARG00000061854,lman2,ENSG00000169223,LMAN2
ENSDARG00000040254,hormad1,ENSG00000143452,HORMAD1
ENSDARG00000040254,hormad1,ENSG00000176635,HORMAD2
